id,text,label
7773,برای 1862 صبحونه تومن دادم,food
7774,2798 هزینه هزینه متفرقه شد,other
7775,299 تومن هزینه دندانپزشک شد,health
7776,878 برای اتوبوس پرداخت کردم,transport
7777,3236 برای مترو پرداخت کردم,transport
7778,3145 تومن لوازم تحریر خریدم,shopping
7779,3669 تومن کباب گرفتم,food
7780,4693 برای تاکسی پرداخت کردم,transport
7781,284 تومن شام گرفتم,food
7782,3782 اجاره خونه پرداخت کردم,housing
7783,1134 تومن خرج کار اداری کردم,other
7784,4990 تومن تاکسی گرفتم,transport
7785,1871 تومن اسنپ گرفتم,transport
7786,4269 اجاره خونه پرداخت کردم,housing
7787,برای 3208 بازی دادم,entertainment
7788,3511 کرایه اتوبوس شد,transport
7789,3493 تومن ناهار خوردم,food
7790,2168 تومن سینما رفتم,entertainment
7791,1794 تومن بازی رفتم,entertainment
7792,361 تومن کباب گرفتم,food
7793,برای 502 سینما دادم,entertainment
7794,سهم 3025 اجاره شد,housing
7795,4238 تومن لباس خریدم,shopping
7796,1855 تومن هزینه ویزیت شد,health
7797,2551 تومن دکتر رفتم,health
7798,2590 کرایه مترو شد,transport
7799,2537 برای هزینه شخصی پرداخت شد,other
7800,خرید 2191 ویزیت تومن,health
7801,3010 برای تاکسی پرداخت کردم,transport
7802,4085 تومن خرج هزینه متفرقه کردم,other
7803,1971 کرایه رفت و برگشت شد,transport
7804,1554 تومن دکتر رفتم,health
7805,2592 تومن شهربازی رفتم,entertainment
7806,سهم 1116 شارژ ساختمان شد,housing
7807,4366 برای سوپرمارکت دادم,shopping
7808,4180 تومن کباب گرفتم,food
7809,3388 تومن قبض اجاره دادم,housing
7810,4484 هزینه هزینه شخصی شد,other
7811,4690 اجاره خونه پرداخت کردم,housing
7812,سهم 634 گاز شد,housing
7813,4395 تومن هزینه ویزیت شد,health
7814,4345 برای کار اداری پرداخت شد,other
7815,4728 کرایه رفت و برگشت شد,transport
7816,4057 برای لوازم تحریر دادم,shopping
7817,301 خرج کافی شاپ شد,entertainment
7818,81 برای میوه دادم,shopping
7819,2685 خرج کنسرت شد,entertainment
7820,1137 تومن خرید میوه کردم,shopping
7821,خرید 3516 ویزیت تومن,health
7822,3388 تومن صبحونه گرفتم,food
7823,4171 تومن خرید لوازم تحریر کردم,shopping
7824,خرید 4024 دندانپزشک تومن,health
7825,4655 تومن خرید میوه کردم,shopping
7826,847 تومن هزینه آزمایش شد,health
7827,4570 برای کیف دادم,shopping
7828,4141 تومن کنسرت رفتم,entertainment
7829,2149 تومن سوپرمارکت خریدم,shopping
7830,3094 کرایه مترو شد,transport
7831,2366 اجاره خونه پرداخت کردم,housing
7832,4845 اجاره خونه پرداخت کردم,housing
7833,3843 خرج سینما شد,entertainment
7834,3281 تومن خرید سوپرمارکت کردم,shopping
7835,3381 تومن سینما رفتم,entertainment
7836,سهم 4490 شارژ ساختمان شد,housing
7837,270 تومن خرید سوپرمارکت کردم,shopping
7838,3959 برای اتوبوس پرداخت کردم,transport
7839,برای 2288 شام تومن دادم,food
7840,1408 تومن خرج هزینه شخصی کردم,other
7841,1306 تومن هزینه ویزیت شد,health
7842,1852 تومن قبض برق دادم,housing
7843,2088 تومن رفت و برگشت گرفتم,transport
7844,خرید 4981 ویزیت تومن,health
7845,2397 تومن شام گرفتم,food
7846,4327 تومن هزینه ویزیت شد,health
7847,برای 1638 کنسرت دادم,entertainment
7848,3104 تومن اتوبوس گرفتم,transport
7849,برای 1884 سینما دادم,entertainment
7850,4191 تومن میوه خریدم,shopping
7851,سهم 3029 برق شد,housing
7852,3261 اجاره خونه پرداخت کردم,housing
7853,2483 هزینه کار اداری شد,other
7854,2765 تومن پیتزا گرفتم,food
7855,1082 برای هزینه متفرقه پرداخت شد,other
7856,109 تومن شام خوردم,food
7857,برای 4294 بیف برگر تومن دادم,food
7858,برای 4530 کباب تومن دادم,food
7859,4222 برای لوازم تحریر دادم,shopping
7860,برای 4755 ناهار تومن دادم,food
7861,1667 تومن اسنپ گرفتم,transport
7862,1678 تومن ساندویچ خوردم,food
7863,1781 تومن رفت و برگشت گرفتم,transport
7864,برای 331 پیتزا تومن دادم,food
7865,4568 تومن مترو گرفتم,transport
7866,4599 خرج کنسرت شد,entertainment
7867,2687 تومن کباب گرفتم,food
7868,برای 1247 ناهار تومن دادم,food
7869,2840 تومن کباب خوردم,food
7870,893 تومن خرج کار اداری کردم,other
7871,1443 تومن صبحونه گرفتم,food
7872,برای 1464 کنسرت دادم,entertainment
7873,3362 تومن تاکسی گرفتم,transport
7874,برای 4734 پیتزا تومن دادم,food
7875,1584 تومن شهربازی رفتم,entertainment
7876,991 تومن خرید لوازم تحریر کردم,shopping
7877,1815 تومن ساندویچ گرفتم,food
7878,برای 4922 کباب تومن دادم,food
7879,502 تومن قبض اجاره دادم,housing
7880,خرید 2884 ویزیت تومن,health
7881,323 کرایه اتوبوس شد,transport
7882,خرید 831 آزمایش تومن,health
7883,210 خرج سینما شد,entertainment
7884,1639 تومن قبض اجاره دادم,housing
7885,4967 تومن اتوبوس گرفتم,transport
7886,برای 3221 صبحونه تومن دادم,food
7887,4381 تومن رفت و برگشت گرفتم,transport
7888,1586 تومن دکتر رفتم,health
7889,767 تومن لوازم تحریر خریدم,shopping
7890,4996 برای کار اداری پرداخت شد,other
7891,670 برای اتوبوس پرداخت کردم,transport
7892,3398 تومن بازی رفتم,entertainment
7893,573 تومن پیتزا گرفتم,food
7894,برای 4180 کافی شاپ دادم,entertainment
7895,برای 132 ناهار تومن دادم,food
7896,742 تومن مترو گرفتم,transport
7897,1262 تومن خرید لوازم تحریر کردم,shopping
7898,4889 خرج کافی شاپ شد,entertainment
7899,1646 خرج شهربازی شد,entertainment
7900,1082 برای هزینه متفرقه پرداخت شد,other
7901,برای 3277 ناهار تومن دادم,food
7902,3670 تومن کباب خوردم,food
7903,408 تومن قبض برق دادم,housing
7904,4074 برای کار اداری پرداخت شد,other
7905,2095 برای هزینه متفرقه پرداخت شد,other
7906,2454 خرج کنسرت شد,entertainment
7907,3415 تومن اسنپ گرفتم,transport
7908,537 برای هزینه شخصی پرداخت شد,other
7909,3402 تومن قبض گاز دادم,housing
7910,4640 برای کیف دادم,shopping
7911,1518 تومن خرج هزینه متفرقه کردم,other
7912,سهم 2574 گاز شد,housing
7913,2250 هزینه کار اداری شد,other
7914,برای 2741 پیتزا تومن دادم,food
7915,4540 هزینه کار اداری شد,other
7916,814 تومن قبض شارژ ساختمان دادم,housing
7917,4237 تومن قبض اجاره دادم,housing
7918,4620 خرج شهربازی شد,entertainment
7919,1587 تومن خرج کار اداری کردم,other
7920,4240 تومن بیف برگر گرفتم,food
7921,3302 تومن شهربازی رفتم,entertainment
7922,4784 تومن خرید میوه کردم,shopping
7923,1162 تومن اتوبوس گرفتم,transport
7924,2884 تومن لباس خریدم,shopping
7925,2469 تومن قبض آب دادم,housing
7926,273 خرج کنسرت شد,entertainment
7927,1139 تومن خرید کیف کردم,shopping
7928,خرید 3539 دندانپزشک تومن,health
7929,4491 هزینه کار اداری شد,other
7930,3433 هزینه هزینه متفرقه شد,other
7931,309 تومن قبض گاز دادم,housing
7932,4338 تومن شهربازی رفتم,entertainment
7933,سهم 4837 برق شد,housing
7934,4986 تومن دکتر رفتم,health
7935,3863 تومن قبض اجاره دادم,housing
7936,3625 تومن خرید لباس کردم,shopping
7937,سهم 1299 شارژ ساختمان شد,housing
7938,4016 تومن خرید سوپرمارکت کردم,shopping
7939,برای 1418 شهربازی دادم,entertainment
7940,4184 خرج کافی شاپ شد,entertainment
7941,4649 تومن میوه خریدم,shopping
7942,خرید 268 آزمایش تومن,health
7943,1089 هزینه کار اداری شد,other
7944,1790 هزینه هزینه متفرقه شد,other
7945,برای 3386 صبحونه تومن دادم,food
7946,1803 تومن تاکسی گرفتم,transport
7947,2478 تومن خرید میوه کردم,shopping
7948,4586 تومن ناهار خوردم,food
7949,4030 تومن ناهار گرفتم,food
7950,برای 3226 سینما دادم,entertainment
7951,2034 تومن هزینه دندانپزشک شد,health
7952,1344 هزینه هزینه شخصی شد,other
7953,2143 برای رفت و برگشت پرداخت کردم,transport
7954,1622 برای لوازم تحریر دادم,shopping
7955,4363 تومن شهربازی رفتم,entertainment
7956,4508 کرایه اسنپ شد,transport
7957,برای 3945 سینما دادم,entertainment
7958,4779 تومن لباس خریدم,shopping
7959,4114 تومن کنسرت رفتم,entertainment
7960,2991 تومن کنسرت رفتم,entertainment
7961,1426 خرج شهربازی شد,entertainment
7962,4750 تومن خرج هزینه شخصی کردم,other
7963,2629 تومن پیتزا خوردم,food
7964,4235 تومن هزینه ویزیت شد,health
7965,21 برای میوه دادم,shopping
7966,2985 برای سوپرمارکت دادم,shopping
7967,2537 تومن شام خوردم,food
7968,4417 تومن کافی شاپ رفتم,entertainment
7969,318 برای کیف دادم,shopping
7970,1874 تومن هزینه ویزیت شد,health
7971,4048 برای مترو پرداخت کردم,transport
7972,3516 تومن دکتر رفتم,health
7973,برای 3042 شام تومن دادم,food
7974,2716 اجاره خونه پرداخت کردم,housing
7975,3977 تومن میوه خریدم,shopping
7976,132 برای لباس دادم,shopping
7977,3531 تومن خرید سوپرمارکت کردم,shopping
7978,46 خرج کافی شاپ شد,entertainment
7979,برای 2107 بیف برگر تومن دادم,food
7980,4379 هزینه هزینه متفرقه شد,other
7981,2495 تومن دکتر رفتم,health
7982,1658 برای کیف دادم,shopping
7983,1600 تومن خرید لباس کردم,shopping
7984,2386 تومن کنسرت رفتم,entertainment
7985,4779 هزینه هزینه شخصی شد,other
7986,90 کرایه اتوبوس شد,transport
7987,3932 تومن دکتر رفتم,health
7988,4271 خرج شهربازی شد,entertainment
7989,1511 تومن پیتزا خوردم,food
7990,خرید 4203 ویزیت تومن,health
7991,خرید 1536 ویزیت تومن,health
7992,162 تومن صبحونه گرفتم,food
7993,1920 تومن هزینه ویزیت شد,health
7994,4299 تومن قبض آب دادم,housing
7995,3728 تومن خرید کیف کردم,shopping
7996,4957 تومن ساندویچ خوردم,food
7997,2164 برای کیف دادم,shopping
7998,3881 تومن پیتزا گرفتم,food
7999,4328 تومن دکتر رفتم,health
8000,برای 3761 سینما دادم,entertainment
8001,3706 تومن هزینه آزمایش شد,health
8002,3084 تومن دکتر رفتم,health
8003,خرید 4920 دارو تومن,health
8004,2534 تومن صبحونه گرفتم,food
8005,846 خرج شهربازی شد,entertainment
8006,106 اجاره خونه پرداخت کردم,housing
8007,3247 تومن بیف برگر گرفتم,food
8008,سهم 2843 آب شد,housing
8009,4662 اجاره خونه پرداخت کردم,housing
8010,2478 تومن خرج هزینه شخصی کردم,other
8011,3543 اجاره خونه پرداخت کردم,housing
8012,2681 تومن خرید لباس کردم,shopping
8013,برای 1493 صبحونه تومن دادم,food
8014,2989 تومن ناهار گرفتم,food
8015,3614 هزینه کار اداری شد,other
8016,خرید 3447 دندانپزشک تومن,health
8017,40 برای هزینه متفرقه پرداخت شد,other
8018,813 هزینه هزینه شخصی شد,other
8019,1807 خرج بازی شد,entertainment
8020,4751 خرج سینما شد,entertainment
8021,2686 تومن خرید کیف کردم,shopping
8022,196 تومن هزینه ویزیت شد,health
8023,1647 تومن لوازم تحریر خریدم,shopping
8024,3964 برای سوپرمارکت دادم,shopping
8025,2895 برای هزینه شخصی پرداخت شد,other
8026,4829 تومن قبض گاز دادم,housing
8027,سهم 3622 شارژ ساختمان شد,housing
8028,921 برای رفت و برگشت پرداخت کردم,transport
8029,613 تومن بیف برگر گرفتم,food
8030,2825 تومن شام خوردم,food
8031,76 تومن قبض برق دادم,housing
8032,2049 تومن بازی رفتم,entertainment
8033,1987 تومن قبض شارژ ساختمان دادم,housing
8034,465 تومن کباب گرفتم,food
8035,برای 3235 سینما دادم,entertainment
8036,خرید 4014 آزمایش تومن,health
8037,4463 تومن مترو گرفتم,transport
8038,47 برای اتوبوس پرداخت کردم,transport
8039,3730 تومن ساندویچ گرفتم,food
8040,2068 تومن پیتزا خوردم,food
8041,1147 کرایه مترو شد,transport
8042,1167 تومن خرید کیف کردم,shopping
8043,2171 برای اتوبوس پرداخت کردم,transport
8044,3742 برای رفت و برگشت پرداخت کردم,transport
8045,3972 تومن ناهار گرفتم,food
8046,2279 هزینه هزینه شخصی شد,other
8047,3917 هزینه کار اداری شد,other
8048,3476 اجاره خونه پرداخت کردم,housing
8049,3352 تومن سینما رفتم,entertainment
8050,2332 برای رفت و برگشت پرداخت کردم,transport
8051,975 تومن پیتزا خوردم,food
8052,167 تومن کافی شاپ رفتم,entertainment
8053,218 تومن پیتزا گرفتم,food
8054,4330 خرج شهربازی شد,entertainment
8055,2430 برای هزینه متفرقه پرداخت شد,other
8056,3189 برای هزینه متفرقه پرداخت شد,other
8057,72 برای هزینه متفرقه پرداخت شد,other
8058,3544 تومن پیتزا خوردم,food
8059,3408 برای اتوبوس پرداخت کردم,transport
8060,2449 تومن خرید کیف کردم,shopping
8061,4868 تومن رفت و برگشت گرفتم,transport
8062,2814 برای مترو پرداخت کردم,transport
8063,4064 تومن خرید سوپرمارکت کردم,shopping
8064,1785 تومن کنسرت رفتم,entertainment
8065,3438 تومن تاکسی گرفتم,transport
8066,سهم 2569 شارژ ساختمان شد,housing
8067,4289 تومن قبض اجاره دادم,housing
8068,4480 تومن سوپرمارکت خریدم,shopping
8069,2009 تومن قبض شارژ ساختمان دادم,housing
8070,1544 تومن کیف خریدم,shopping
8071,برای 2567 ساندویچ تومن دادم,food
8072,2820 تومن شهربازی رفتم,entertainment
8073,141 برای اتوبوس پرداخت کردم,transport
8074,1087 کرایه رفت و برگشت شد,transport
8075,3269 برای اتوبوس پرداخت کردم,transport
8076,486 برای هزینه شخصی پرداخت شد,other
8077,2886 تومن دکتر رفتم,health
8078,3162 برای لوازم تحریر دادم,shopping
8079,2531 تومن قبض اجاره دادم,housing
8080,سهم 494 شارژ ساختمان شد,housing
8081,4024 تومن خرید کیف کردم,shopping
8082,4783 تومن اسنپ گرفتم,transport
8083,3659 تومن میوه خریدم,shopping
8084,3125 خرج کنسرت شد,entertainment
8085,1661 تومن پیتزا خوردم,food
8086,2829 هزینه کار اداری شد,other
8087,449 اجاره خونه پرداخت کردم,housing
8088,2039 تومن کباب خوردم,food
8089,785 تومن قبض اجاره دادم,housing
8090,492 کرایه تاکسی شد,transport
8091,3433 تومن خرید کیف کردم,shopping
8092,برای 2959 بازی دادم,entertainment
8093,1432 خرج سینما شد,entertainment
8094,3128 برای اسنپ پرداخت کردم,transport
8095,4338 تومن مترو گرفتم,transport
8096,4881 هزینه هزینه شخصی شد,other
8097,3773 تومن پیتزا خوردم,food
8098,3829 تومن لباس خریدم,shopping
8099,3620 تومن بیف برگر گرفتم,food
8100,1155 خرج کافی شاپ شد,entertainment
8101,4215 برای لوازم تحریر دادم,shopping
8102,برای 2434 کافی شاپ دادم,entertainment
8103,4681 تومن دکتر رفتم,health
8104,2312 برای اسنپ پرداخت کردم,transport
8105,3537 برای اسنپ پرداخت کردم,transport
8106,2077 تومن هزینه دارو شد,health
8107,1228 تومن خرج هزینه متفرقه کردم,other
8108,1855 تومن ساندویچ گرفتم,food
8109,خرید 3651 ویزیت تومن,health
8110,سهم 3193 برق شد,housing
8111,خرید 776 آزمایش تومن,health
8112,1196 کرایه اسنپ شد,transport
8113,1719 برای کار اداری پرداخت شد,other
8114,2734 خرج شهربازی شد,entertainment
8115,597 تومن خرج هزینه شخصی کردم,other
8116,1300 تومن صبحونه گرفتم,food
8117,201 تومن قبض اجاره دادم,housing
8118,2663 تومن ساندویچ خوردم,food
8119,برای 2772 بازی دادم,entertainment
8120,2409 تومن قبض اجاره دادم,housing
8121,4971 برای میوه دادم,shopping
8122,4147 تومن خرج کار اداری کردم,other
8123,2014 هزینه کار اداری شد,other
8124,3018 هزینه کار اداری شد,other
8125,2722 تومن دکتر رفتم,health
8126,337 برای هزینه شخصی پرداخت شد,other
8127,برای 3940 صبحونه تومن دادم,food
8128,2797 اجاره خونه پرداخت کردم,housing
8129,773 تومن هزینه آزمایش شد,health
8130,4329 کرایه رفت و برگشت شد,transport
8131,2961 تومن بازی رفتم,entertainment
8132,3034 تومن اسنپ گرفتم,transport
8133,برای 4951 سینما دادم,entertainment
8134,1558 اجاره خونه پرداخت کردم,housing
8135,357 خرج شهربازی شد,entertainment
8136,برای 4538 شهربازی دادم,entertainment
8137,1923 تومن خرید لوازم تحریر کردم,shopping
8138,برای 3153 بیف برگر تومن دادم,food
8139,3871 تومن خرج هزینه متفرقه کردم,other
8140,3814 تومن ناهار گرفتم,food
8141,1044 هزینه هزینه شخصی شد,other
8142,خرید 2591 ویزیت تومن,health
8143,1776 کرایه اتوبوس شد,transport
8144,1081 اجاره خونه پرداخت کردم,housing
8145,122 تومن ناهار گرفتم,food
8146,سهم 1246 اجاره شد,housing
8147,1220 تومن مترو گرفتم,transport
8148,1226 تومن دکتر رفتم,health
8149,2949 تومن قبض گاز دادم,housing
8150,برای 3984 پیتزا تومن دادم,food
8151,345 تومن بازی رفتم,entertainment
8152,2431 برای اسنپ پرداخت کردم,transport
8153,3233 تومن قبض شارژ ساختمان دادم,housing
8154,1845 تومن بازی رفتم,entertainment
8155,2643 تومن صبحونه خوردم,food
8156,2366 تومن قبض شارژ ساختمان دادم,housing
8157,3507 تومن خرید لوازم تحریر کردم,shopping
8158,2947 هزینه کار اداری شد,other
8159,3360 برای تاکسی پرداخت کردم,transport
8160,1103 تومن مترو گرفتم,transport
8161,خرید 2142 دندانپزشک تومن,health
8162,3858 هزینه کار اداری شد,other
8163,4105 تومن خرج هزینه متفرقه کردم,other
8164,2220 تومن هزینه دندانپزشک شد,health
8165,3860 تومن پیتزا خوردم,food
8166,289 تومن اتوبوس گرفتم,transport
8167,برای 3848 پیتزا تومن دادم,food
8168,4269 تومن کباب خوردم,food
8169,سهم 4445 گاز شد,housing
8170,4782 تومن خرید کیف کردم,shopping
8171,3706 تومن دکتر رفتم,health
8172,115 تومن دکتر رفتم,health
8173,126 تومن کافی شاپ رفتم,entertainment
8174,خرید 4937 ویزیت تومن,health
8175,3414 تومن سینما رفتم,entertainment
8176,1557 اجاره خونه پرداخت کردم,housing
8177,3843 تومن تاکسی گرفتم,transport
8178,2408 تومن دکتر رفتم,health
8179,4420 تومن کباب خوردم,food
8180,90 خرج کنسرت شد,entertainment
8181,4385 تومن هزینه دارو شد,health
8182,برای 1884 کنسرت دادم,entertainment
8183,1396 تومن صبحونه گرفتم,food
8184,159 خرج کنسرت شد,entertainment
8185,2579 اجاره خونه پرداخت کردم,housing
8186,2626 برای هزینه متفرقه پرداخت شد,other
8187,105 برای اسنپ پرداخت کردم,transport
8188,2898 تومن قبض گاز دادم,housing
8189,4593 برای هزینه شخصی پرداخت شد,other
8190,برای 1776 سینما دادم,entertainment
8191,2684 برای هزینه متفرقه پرداخت شد,other
8192,2259 تومن خرج هزینه متفرقه کردم,other
8193,4186 تومن کافی شاپ رفتم,entertainment
8194,761 هزینه هزینه شخصی شد,other
8195,251 تومن هزینه دارو شد,health
8196,3657 کرایه رفت و برگشت شد,transport
8197,1496 تومن خرج هزینه متفرقه کردم,other
8198,3787 برای اسنپ پرداخت کردم,transport
8199,4529 هزینه کار اداری شد,other
8200,خرید 535 آزمایش تومن,health
8201,3490 تومن مترو گرفتم,transport
8202,4823 اجاره خونه پرداخت کردم,housing
8203,3296 تومن هزینه ویزیت شد,health
8204,2843 تومن ناهار خوردم,food
8205,1917 تومن هزینه ویزیت شد,health
8206,1467 برای کار اداری پرداخت شد,other
8207,616 تومن ساندویچ گرفتم,food
8208,3819 اجاره خونه پرداخت کردم,housing
8209,3054 تومن صبحونه گرفتم,food
8210,175 هزینه هزینه شخصی شد,other
8211,1844 تومن کافی شاپ رفتم,entertainment
8212,برای 4638 کنسرت دادم,entertainment
8213,3132 تومن خرید میوه کردم,shopping
8214,4025 تومن لوازم تحریر خریدم,shopping
8215,خرید 3851 دندانپزشک تومن,health
8216,برای 633 ناهار تومن دادم,food
8217,3893 تومن قبض آب دادم,housing
8218,3535 برای کار اداری پرداخت شد,other
8219,4175 خرج کافی شاپ شد,entertainment
8220,3691 تومن تاکسی گرفتم,transport
8221,4805 اجاره خونه پرداخت کردم,housing
8222,برای 1760 شهربازی دادم,entertainment
8223,2062 تومن کافی شاپ رفتم,entertainment
8224,2857 برای لوازم تحریر دادم,shopping
8225,3776 تومن مترو گرفتم,transport
8226,70 تومن ناهار خوردم,food
8227,2957 تومن ناهار خوردم,food
8228,4305 تومن پیتزا خوردم,food
8229,985 تومن قبض گاز دادم,housing
8230,2859 تومن قبض اجاره دادم,housing
8231,4038 برای هزینه متفرقه پرداخت شد,other
8232,4859 برای مترو پرداخت کردم,transport
8233,برای 1276 کافی شاپ دادم,entertainment
8234,سهم 2293 اجاره شد,housing
8235,4101 خرج کنسرت شد,entertainment
8236,برای 2983 بیف برگر تومن دادم,food
8237,4261 تومن تاکسی گرفتم,transport
8238,4814 تومن بازی رفتم,entertainment
8239,4928 برای میوه دادم,shopping
8240,3620 تومن صبحونه گرفتم,food
8241,3076 اجاره خونه پرداخت کردم,housing
8242,4507 تومن پیتزا گرفتم,food
8243,292 برای اسنپ پرداخت کردم,transport
8244,1140 تومن خرید لباس کردم,shopping
8245,برای 2102 شام تومن دادم,food
8246,3028 اجاره خونه پرداخت کردم,housing
8247,3157 تومن خرج هزینه متفرقه کردم,other
8248,3596 برای رفت و برگشت پرداخت کردم,transport
8249,1668 تومن قبض شارژ ساختمان دادم,housing
8250,خرید 4485 ویزیت تومن,health
8251,1727 برای هزینه متفرقه پرداخت شد,other
8252,4666 تومن خرید لباس کردم,shopping
8253,1848 برای کار اداری پرداخت شد,other
8254,3258 کرایه اسنپ شد,transport
8255,2461 تومن ساندویچ خوردم,food
8256,1902 تومن خرید سوپرمارکت کردم,shopping
8257,1995 تومن خرید میوه کردم,shopping
8258,1759 تومن صبحونه گرفتم,food
8259,خرید 1970 دندانپزشک تومن,health
8260,خرید 3914 آزمایش تومن,health
8261,1373 تومن خرید لوازم تحریر کردم,shopping
8262,281 تومن قبض شارژ ساختمان دادم,housing
8263,2900 تومن دکتر رفتم,health
8264,1954 برای تاکسی پرداخت کردم,transport
8265,4440 هزینه هزینه متفرقه شد,other
8266,2190 هزینه هزینه متفرقه شد,other
8267,4000 تومن دکتر رفتم,health
8268,3501 تومن خرج هزینه متفرقه کردم,other
8269,3163 تومن هزینه دندانپزشک شد,health
8270,3723 تومن سوپرمارکت خریدم,shopping
8271,3645 تومن بیف برگر گرفتم,food
8272,3756 کرایه اسنپ شد,transport
8273,3267 تومن دکتر رفتم,health
8274,1008 اجاره خونه پرداخت کردم,housing
8275,سهم 104 اجاره شد,housing
8276,1252 کرایه رفت و برگشت شد,transport
8277,1977 تومن سینما رفتم,entertainment
8278,3764 تومن اسنپ گرفتم,transport
8279,924 تومن شام گرفتم,food
8280,4647 تومن بازی رفتم,entertainment
8281,برای 243 بیف برگر تومن دادم,food
8282,1542 برای کار اداری پرداخت شد,other
8283,برای 108 کافی شاپ دادم,entertainment
8284,3610 اجاره خونه پرداخت کردم,housing
8285,برای 889 ناهار تومن دادم,food
8286,973 برای رفت و برگشت پرداخت کردم,transport
8287,1970 تومن خرج هزینه متفرقه کردم,other
8288,برای 4542 کافی شاپ دادم,entertainment
8289,2634 تومن اسنپ گرفتم,transport
8290,1218 تومن خرج کار اداری کردم,other
8291,1185 اجاره خونه پرداخت کردم,housing
8292,489 هزینه هزینه شخصی شد,other
8293,1919 کرایه اسنپ شد,transport
8294,4106 تومن مترو گرفتم,transport
8295,4300 تومن هزینه دندانپزشک شد,health
8296,49 برای اسنپ پرداخت کردم,transport
8297,سهم 2138 برق شد,housing
8298,1192 تومن دکتر رفتم,health
8299,1840 اجاره خونه پرداخت کردم,housing
8300,خرید 3336 دارو تومن,health
8301,1434 برای اتوبوس پرداخت کردم,transport
8302,سهم 4876 آب شد,housing
8303,2448 تومن قبض شارژ ساختمان دادم,housing
8304,286 برای سوپرمارکت دادم,shopping
8305,2214 برای هزینه شخصی پرداخت شد,other
8306,2090 تومن خرج هزینه شخصی کردم,other
8307,1353 تومن اتوبوس گرفتم,transport
8308,سهم 291 آب شد,housing
8309,1782 اجاره خونه پرداخت کردم,housing
8310,1092 کرایه اتوبوس شد,transport
8311,2346 تومن خرج هزینه شخصی کردم,other
8312,858 تومن اسنپ گرفتم,transport
8313,558 تومن لوازم تحریر خریدم,shopping
8314,2362 تومن دکتر رفتم,health
8315,برای 3056 سینما دادم,entertainment
8316,2163 تومن لوازم تحریر خریدم,shopping
8317,3156 تومن ناهار خوردم,food
8318,1140 تومن کیف خریدم,shopping
8319,4970 برای هزینه متفرقه پرداخت شد,other
8320,خرید 1030 دارو تومن,health
8321,4732 تومن قبض شارژ ساختمان دادم,housing
8322,3678 تومن هزینه دارو شد,health
8323,2189 برای هزینه شخصی پرداخت شد,other
8324,597 تومن سوپرمارکت خریدم,shopping
8325,488 اجاره خونه پرداخت کردم,housing
8326,1330 اجاره خونه پرداخت کردم,housing
8327,1815 تومن خرید لباس کردم,shopping
8328,خرید 1825 ویزیت تومن,health
8329,1629 کرایه مترو شد,transport
8330,3900 تومن خرج هزینه شخصی کردم,other
8331,2145 تومن تاکسی گرفتم,transport
8332,2137 کرایه مترو شد,transport
8333,117 تومن لوازم تحریر خریدم,shopping
8334,سهم 888 گاز شد,housing
8335,1629 خرج شهربازی شد,entertainment
8336,4230 تومن اسنپ گرفتم,transport
8337,3458 هزینه هزینه متفرقه شد,other
8338,875 تومن دکتر رفتم,health
8339,سهم 326 گاز شد,housing
8340,2292 تومن خرید میوه کردم,shopping
8341,4484 تومن دکتر رفتم,health
8342,خرید 3499 دارو تومن,health
8343,3103 تومن دکتر رفتم,health
8344,برای 3274 ساندویچ تومن دادم,food
8345,3662 تومن بازی رفتم,entertainment
8346,برای 3298 شام تومن دادم,food
8347,1161 خرج کنسرت شد,entertainment
8348,خرید 4210 آزمایش تومن,health
8349,2542 کرایه اتوبوس شد,transport
8350,106 تومن میوه خریدم,shopping
8351,3505 تومن خرج هزینه شخصی کردم,other
8352,1521 برای هزینه شخصی پرداخت شد,other
8353,برای 4125 بیف برگر تومن دادم,food
8354,2081 تومن هزینه آزمایش شد,health
8355,520 تومن اتوبوس گرفتم,transport
8356,1197 تومن کباب خوردم,food
8357,1986 تومن قبض شارژ ساختمان دادم,housing
8358,1907 خرج کافی شاپ شد,entertainment
8359,سهم 4069 آب شد,housing
8360,2947 اجاره خونه پرداخت کردم,housing
8361,3638 تومن قبض گاز دادم,housing
8362,2616 تومن صبحونه گرفتم,food
8363,4344 برای رفت و برگشت پرداخت کردم,transport
8364,برای 1641 پیتزا تومن دادم,food
8365,برای 873 شهربازی دادم,entertainment
8366,برای 90 بیف برگر تومن دادم,food
8367,2476 اجاره خونه پرداخت کردم,housing
8368,2442 تومن هزینه دندانپزشک شد,health
8369,4483 تومن اسنپ گرفتم,transport
8370,388 تومن کباب خوردم,food
8371,2796 تومن اتوبوس گرفتم,transport
8372,2780 برای اسنپ پرداخت کردم,transport
8373,2146 تومن سینما رفتم,entertainment
8374,خرید 1198 دندانپزشک تومن,health
8375,4234 تومن کباب خوردم,food
8376,4297 تومن قبض شارژ ساختمان دادم,housing
8377,1663 هزینه هزینه شخصی شد,other
8378,2076 برای مترو پرداخت کردم,transport
8379,1685 خرج بازی شد,entertainment
8380,836 اجاره خونه پرداخت کردم,housing
8381,1095 تومن سوپرمارکت خریدم,shopping
8382,4133 تومن هزینه آزمایش شد,health
8383,3097 تومن خرید سوپرمارکت کردم,shopping
8384,برای 4068 بازی دادم,entertainment
8385,خرید 3684 دندانپزشک تومن,health
8386,3420 تومن ساندویچ گرفتم,food
8387,4392 تومن میوه خریدم,shopping
